16932,-440,-2380
16928,-468,-2220
16884,-524,-2104
17076,-496,-2308
16976,-372,-2240
16924,-392,-2028
17072,-364,-2088
16952,-412,-2116
16848,-324,-2268
16840,-324,-2152
16808,-308,-2388
17020,-424,-2436
16900,-500,-2552
16924,-412,-1956
16948,-400,-1992
16856,-520,-2368
16908,-412,-2256
17012,-460,-1956
17060,-504,-2068
17060,-492,-2076
17324,-424,-2004
16976,-568,-2680
16800,-532,-2200
16924,-448,-2072
16716,-384,-2620
16984,-316,-2284
16640,-240,-1868
16824,-316,-2440
16972,-392,-2092
16960,-372,-1904
16800,-236,-2240
17072,-260,-1948
16780,-460,-2220
17028,-520,-2104
16988,-632,-2236
16896,-528,-2468
17004,-572,-2412
17000,-404,-2260
16956,-380,-2052
16852,-296,-2136
16936,-284,-2104
17008,-296,-2220
16856,-248,-2084
16772,-304,-2136
16936,-372,-2300
16948,-412,-2284
16852,-492,-2304
16884,-460,-2480
16972,-480,-2300
16848,-448,-2144
16980,-576,-2272
16940,-392,-2224
17040,-436,-2084
16928,-344,-2104
16880,-308,-2080
16916,-248,-2176
16872,-276,-2360
16724,-344,-2192
16840,-340,-2388
16928,-340,-2400
16924,-420,-2344
17036,-412,-2348
16884,-500,-2128
16944,-448,-2120
17120,-484,-2036
17072,-504,-2152
16952,-488,-2192
16924,-452,-2412
16876,-444,-2224
16892,-364,-2252
16884,-464,-2396
16764,-288,-2324
16944,-288,-2228
16840,-276,-2180
16848,-320,-2100
17000,-448,-2116
16964,-404,-2136
16976,-464,-2124
16976,-572,-2324
16928,-500,-2164
16856,-520,-2312
16840,-452,-2328
16880,-504,-2188
16988,-400,-2144
16812,-344,-2300
16924,-264,-2148
16832,-308,-2248
16952,-304,-2240
16812,-344,-2120
16956,-256,-2256
16892,-432,-2516
16988,-428,-2344
16976,-448,-2232
16956,-480,-2300
16880,-516,-2316
16852,-560,-2216
16924,-528,-2304
16920,-464,-2208
16920,-380,-2264
16952,-380,-2188
16872,-384,-2160
16872,-412,-2256
16808,-324,-2152
16916,-364,-2244
16912,-340,-2452
16972,-476,-2324
16968,-476,-2188
16956,-436,-2176
16956,-488,-2136
16936,-504,-2168
17068,-520,-2176
16748,-396,-2080
16804,-380,-2268
16928,-496,-2040
16804,-380,-2320
16856,-292,-2288
16820,-216,-2260
16988,-336,-2272
16828,-444,-2312
16956,-360,-2176
16940,-312,-2208
16984,-484,-2220
16988,-460,-2204
16972,-548,-2236
16996,-408,-2000
16916,-476,-2324
16896,-436,-2416
16788,-432,-2204
16912,-432,-2120
16784,-480,-2300
16908,-260,-2160
16820,-260,-2084
16840,-336,-2172
16868,-416,-2248
16796,-336,-2160
16876,-484,-2308
16884,-428,-2376
16892,-508,-2304
16920,-512,-2208
16904,-428,-2268
16808,-548,-2240
16964,-384,-2160
16808,-408,-2140
16900,-460,-2192
16884,-372,-2160
16800,-364,-2248
16876,-340,-2016
17064,-376,-2308
16824,-440,-2240
16936,-456,-2168
16884,-392,-2164
17068,-476,-2248
16956,-636,-2364
16912,-568,-2240
16972,-568,-2056
17016,-432,-2116
16808,-400,-2104
16944,-432,-2020
16960,-192,-2136
16724,-200,-2268
16748,-356,-2496
16752,-216,-2392
16888,-340,-2204
17024,-436,-2148
16856,-428,-2148
17000,-596,-1824
17360,-632,-2140
17076,-592,-2440
17160,-520,-2240
16952,-448,-2248
16840,-260,-2344
16864,-336,-2200
16796,-160,-2368
16756,-104,-2304
16772,-284,-2076
16908,-276,-2160
16840,-400,-2064
17068,-424,-2224
17060,-516,-2188
17024,-640,-2200
17028,-584,-2192
16984,-524,-2068
16952,-588,-2340
17004,-592,-2224
16916,-416,-2272
16964,-296,-2144
16796,-292,-2184
16724,-276,-2040
16824,-268,-2172
16860,-412,-2140
16788,-344,-2248
16896,-496,-2188
17028,-548,-2168
16936,-488,-2204
17000,-656,-2288
17044,-516,-2068
16996,-544,-2152
16976,-452,-2148
16888,-428,-2120
16816,-328,-2216
16828,-304,-2352
16904,-328,-2304
16848,-268,-2136
16740,-288,-2216
16912,-272,-2196
16908,-264,-2116
16924,-328,-2176
16920,-308,-2116
16972,-560,-2040
16940,-564,-2204
16900,-564,-2140
16992,-684,-2192
16848,-504,-2252
16876,-420,-2248
16956,-392,-2204
16940,-324,-2196
16864,-288,-2152
16916,-308,-2216
16808,-344,-2252
16884,-368,-2144
16904,-280,-2304
16916,-348,-2276
16956,-348,-2148
16936,-556,-2296
17020,-564,-2208
17080,-496,-2108
16960,-460,-2184
16904,-476,-2184
16868,-444,-2112
16956,-440,-2284
16888,-404,-2260
16876,-388,-2220
16856,-308,-2204
16804,-312,-2132
16836,-436,-2216
16948,-364,-2300
16924,-328,-2196
16944,-396,-2316
16972,-448,-2316
16912,-484,-2300
17016,-520,-2084
17104,-488,-2192
17004,-428,-2152
16916,-472,-2152
17012,-480,-2340
16968,-484,-2368
16888,-472,-2328
16784,-400,-2240
16868,-232,-2224
16720,-184,-2248
16796,-300,-2288
16936,-288,-2228
16864,-364,-2224
16836,-272,-2072
16976,-272,-2240
16892,-280,-2172
16864,-424,-2100
16944,-384,-2104
16736,-276,-2456
16824,-276,-2284
16852,-336,-2284
16956,-556,-2168
17264,-676,-2120
17160,-704,-1808
16916,-664,-2436
17100,-724,-2128
17176,-792,-2036
16924,-712,-2204
17080,-452,-1964
16764,-144,-2188
16776,-204,-2244
16608,12,-2068
16664,20,-2372
16692,-56,-2408
16772,16,-2064
16720,-196,-2392
16924,-436,-1996
16972,-600,-2136
16980,-640,-2068
17188,-792,-2108
16952,-840,-2360
17228,-800,-2280
17060,-532,-2164
16900,-456,-2136
16888,-412,-2336
16828,-232,-2432
16788,0,-2276
16680,-128,-2332
16748,-104,-2344
16768,-60,-2164
16836,-196,-2200
